Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	offset	review	type	Reason
1094	Spectrogram 1	1	2523.104000000	2523.338666667	1757.812	2554.688	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8068	2520	0		
1095	Spectrogram 1	1	2523.829333333	2524.010666667	1757.812	2601.562	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8070	2520	0		
1096	Spectrogram 1	1	2525.461333333	2525.653333333	1804.688	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8072	2520	0		
1097	Spectrogram 1	1	2526.421333333	2526.602666667	1851.562	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8074	2520	0		
1098	Spectrogram 1	1	2527.221333333	2527.466666667	1664.062	2578.125	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8075	2520	0		
1099	Spectrogram 1	1	2527.957333333	2528.192000000	1757.812	2625.000	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8076	2520	0		
1100	Spectrogram 1	1	2528.906666667	2529.088000000	1734.375	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8080	2520	0		
1101	Spectrogram 1	1	2532.362666670	2532.512000000	1781.250	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8083	2520	0		
1102	Spectrogram 1	1	2533.418666670	2533.589333330	1781.250	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8085	2520	0		
1103	Spectrogram 1	1	2534.186666670	2534.336000000	1828.125	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8087	2520	0		
1104	Spectrogram 1	1	2535.765333330	2535.936000000	1757.812	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8089	2520	0		
1105	Spectrogram 1	1	2536.458666670	2536.618666670	1828.125	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8091	2520	0		
1106	Spectrogram 1	1	2537.290666670	2537.472000000	1734.375	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8093	2520	0		
1107	Spectrogram 1	1	2538.613333330	2538.826666670	1734.375	2554.688	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8096	2520	0		
1108	Spectrogram 1	1	2539.253333330	2539.413333330	1828.125	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8097	2520	0		
1109	Spectrogram 1	1	2540.522666670	2540.704000000	1781.250	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8098	2520	0		
1110	Spectrogram 1	1	2541.130666670	2541.333333330	1640.625	2578.125	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8100	2520	0		
1111	Spectrogram 1	1	2541.898666670	2542.080000000	1804.688	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8104	2520	0		
1112	Spectrogram 1	1	2542.901333330	2543.072000000	1757.812	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8105	2520	0		
1113	Spectrogram 1	1	2543.850666670	2544.032000000	1781.250	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8106	2520	0		
1114	Spectrogram 1	1	2544.810666670	2544.992000000	1804.688	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8108	2520	0		
1115	Spectrogram 1	1	2545.728000000	2545.888000000	1875.000	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8109	2520	0		
1116	Spectrogram 1	1	2546.485333330	2546.666666670	1781.250	2554.688	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8110	2520	0		
1117	Spectrogram 1	1	2547.776000000	2547.968000000	1781.250	2554.688	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8111	2520	0		
1118	Spectrogram 1	1	2548.373333330	2548.629333330	1687.500	2578.125	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8112	2520	0		
1119	Spectrogram 1	1	2549.152000000	2549.386666670	1781.250	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8114	2520	0		
1120	Spectrogram 1	1	2549.920000000	2550.122666670	1757.812	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8115	2520	0		
1121	Spectrogram 1	1	2550.709333330	2550.880000000	1781.250	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8118	2520	0		
1123	Spectrogram 1	1	2552.512000000	2552.693333330	1804.688	2554.688	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8123	2520	0		
1124	Spectrogram 1	1	2553.386666670	2553.578666670	1640.625	2578.125	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8125	2520	0		
1125	Spectrogram 1	1	2554.357333330	2554.538666670	1804.688	2554.688	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8126	2520	0		
1126	Spectrogram 1	1	2555.061333330	2555.200000000	1921.875	2460.938	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8127	2520	0		
1127	Spectrogram 1	1	2555.904000000	2556.106666670	1804.688	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8128	2520	0		
1128	Spectrogram 1	1	2556.597333330	2556.768000000	1898.438	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8130	2520	0		
1129	Spectrogram 1	1	2557.269333330	2557.450666670	1781.250	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8131	2520	0		
1130	Spectrogram 1	1	2557.973333330	2558.154666670	1710.938	2554.688	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8132	2520	0		
1131	Spectrogram 1	1	2558.922666670	2559.136000000	1710.938	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8133	2520	0		
1132	Spectrogram 1	1	2559.776000000	2559.946666670	1804.688	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8134	2520	0		
1133	Spectrogram 1	1	2560.864000000	2561.024000000	1851.562	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8135	2520	0		
1134	Spectrogram 1	1	2561.792000000	2561.952000000	1804.688	2460.938	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8136	2520	0		
1135	Spectrogram 1	1	2562.709333330	2562.880000000	1804.688	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8138	2520	0		
1136	Spectrogram 1	1	2563.317333330	2563.509333330	1781.250	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8139	2520	0		
1137	Spectrogram 1	1	2565.365333330	2565.546666670	1734.375	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8140	2520	0		
1138	Spectrogram 1	1	2566.005333330	2566.197333330	1710.938	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8142	2520	0		
1139	Spectrogram 1	1	2566.773333330	2566.965333330	1757.812	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8143	2520	0		
1140	Spectrogram 1	1	2567.424000000	2567.573333330	1851.562	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8144	2520	0		
1141	Spectrogram 1	1	2568.085333330	2568.256000000	1851.562	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8145	2520	0		
1142	Spectrogram 1	1	2568.693333330	2568.885333330	1757.812	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8147	2520	0		
1143	Spectrogram 1	1	2569.376000000	2569.546666670	1781.250	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8149	2520	0		
1144	Spectrogram 1	1	2570.400000000	2570.570666670	1828.125	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8151	2520	0		
1145	Spectrogram 1	1	2571.658666670	2571.850666670	1781.250	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8153	2520	0		
1146	Spectrogram 1	1	2572.458666670	2572.661333330	1757.812	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8155	2520	0		
1147	Spectrogram 1	1	2574.325333330	2574.560000000	1781.250	2507.812	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8158	2520	0		
1148	Spectrogram 1	1	2575.776000000	2576.000000000	1804.688	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8160	2520	0		
1149	Spectrogram 1	1	2576.384000000	2576.597333330	1664.062	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8163	2520	0		
1150	Spectrogram 1	1	2577.344000000	2577.525333330	1804.688	2484.375	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8164	2520	0		
1151	Spectrogram 1	1	2578.005333330	2578.197333330	1757.812	2531.250	SMA03320_20210327_195000.wav	Leptodactylus_fuscus	8166	2520	0		
1167	Spectrogram 1	1	2700.181333333	2700.458666667	4265.625	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8673	2700	0		
1168	Spectrogram 1	1	2700.693333333	2701.024000000	4007.812	4992.188	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8674	2700	0		
1169	Spectrogram 1	1	2701.269333333	2701.557333333	4265.625	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8676	2700	0		
1171	Spectrogram 1	1	2701.770666667	2702.016000000	4265.625	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8678	2700	0		
1172	Spectrogram 1	1	2702.261333333	2702.496000000	4171.875	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8679	2700	0		
1173	Spectrogram 1	1	2702.805333333	2703.114666667	4007.812	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8681	2700	0		
1174	Spectrogram 1	1	2703.434666667	2703.616000000	4289.062	4734.375	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8684	2700	0		
1175	Spectrogram 1	1	2703.872000000	2704.160000000	4148.438	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8686	2700	0		
1176	Spectrogram 1	1	2704.768000000	2705.002666667	4476.562	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8689	2700	0		
1177	Spectrogram 1	1	2705.301333333	2705.514666667	4453.125	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8691	2700	0		
1178	Spectrogram 1	1	2705.568000000	2705.909333333	4171.875	4734.375	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8693	2700	0		
1179	Spectrogram 1	1	2706.176000000	2706.357333333	4289.062	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8697	2700	0		
1180	Spectrogram 1	1	2706.688000000	2706.933333333	4242.188	4757.812	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8699	2700	0		
1181	Spectrogram 1	1	2708.512000000	2708.821333333	4054.688	5343.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8707	2700	0		
1182	Spectrogram 1	1	2709.056000000	2709.301333333	4054.688	4781.250	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8708	2700	0		
1183	Spectrogram 1	1	2709.440000000	2709.760000000	4265.625	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8711	2700	0		
1184	Spectrogram 1	1	2710.058666667	2710.336000000	4148.438	4875.000	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8715	2700	0		
1185	Spectrogram 1	1	2711.029333333	2711.285333333	4453.125	4781.250	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8721	2700	0		
1186	Spectrogram 1	1	2711.808000000	2712.010666667	4429.688	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8729	2700	0		
1187	Spectrogram 1	1	2712.277333333	2712.533333333	4148.438	4921.875	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8730	2700	0		
1188	Spectrogram 1	1	2713.056000000	2713.514666667	4031.250	4828.125	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8735	2700	0		
1189	Spectrogram 1	1	2713.909333333	2714.165333333	4125.000	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8738	2700	0		
1190	Spectrogram 1	1	2714.410666667	2714.645333333	4453.125	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8741	2700	0		
1191	Spectrogram 1	1	2714.976000000	2715.168000000	4476.562	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8744	2700	0		
1192	Spectrogram 1	1	2715.477333333	2715.722666667	4125.000	4851.562	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8747	2700	0		
1193	Spectrogram 1	1	2716.362666667	2716.554666667	4476.562	4828.125	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8751	2700	0		
1194	Spectrogram 1	1	2716.853333333	2717.216000000	4054.688	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8754	2700	0		
1195	Spectrogram 1	1	2718.592000000	2718.912000000	4125.000	5015.625	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8763	2700	0		
1196	Spectrogram 1	1	2719.029333333	2719.253333333	4476.562	4828.125	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8765	2700	0		
1197	Spectrogram 1	1	2719.402666667	2719.829333333	4054.688	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8767	2700	0		
1198	Spectrogram 1	1	2720.181333333	2720.480000000	4546.875	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8770	2700	0		
1199	Spectrogram 1	1	2720.576000000	2721.237333333	4171.875	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8774	2700	0		
1200	Spectrogram 1	1	2721.536000000	2721.792000000	4453.125	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8781	2700	0		
1201	Spectrogram 1	1	2721.941333333	2722.176000000	4453.125	4851.562	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8783	2700	0		
1202	Spectrogram 1	1	2722.400000000	2722.752000000	4148.438	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8786	2700	0		
1203	Spectrogram 1	1	2723.029333333	2723.370666667	4500.000	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8790	2700	0		
1204	Spectrogram 1	1	2723.637333333	2723.957333333	4476.562	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8793	2700	0		
1205	Spectrogram 1	1	2724.181333333	2724.608000000	4078.125	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8802	2700	0		
1206	Spectrogram 1	1	2724.725333333	2724.853333333	4171.875	4757.812	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8806	2700	0		
1207	Spectrogram 1	1	2725.088000000	2725.440000000	4289.062	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8807	2700	0		
1208	Spectrogram 1	1	2725.813333333	2726.122666667	4101.562	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8812	2700	0		
1209	Spectrogram 1	1	2726.442666667	2726.613333333	4476.562	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8813	2700	0		
1210	Spectrogram 1	1	2727.168000000	2727.690666667	3984.375	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8816	2700	0		
1211	Spectrogram 1	1	2727.936000000	2728.117333333	4453.125	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8824	2700	0		
1212	Spectrogram 1	1	2728.778666667	2729.077333333	4007.812	4992.188	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8827	2700	0		
1213	Spectrogram 1	1	2729.450666667	2729.728000000	4523.438	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8829	2700	0		
1214	Spectrogram 1	1	2730.304000000	2730.613333333	4148.438	5015.625	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8832	2700	0		
1215	Spectrogram 1	1	2730.901333333	2731.242666667	4265.625	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8837	2700	0		
1216	Spectrogram 1	1	2731.370666667	2731.541333333	4171.875	4757.812	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8840	2700	0		
1217	Spectrogram 1	1	2731.722666667	2732.021333333	4125.000	5109.375	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8844	2700	0		
1218	Spectrogram 1	1	2732.234666667	2733.013333333	4078.125	5109.375	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8848	2700	0		
1220	Spectrogram 1	1	2733.254881299	2734.193547965	3679.688	4992.188	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8855	2700	0		
1221	Spectrogram 1	1	2734.336000000	2734.773333333	4312.500	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8860	2700	0		
1222	Spectrogram 1	1	2734.858666667	2735.072000000	4148.438	5015.625	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8862	2700	0		
1223	Spectrogram 1	1	2735.232000000	2735.509333333	4500.000	4921.875	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8863	2700	0		
1225	Spectrogram 1	1	2736.672000000	2737.002666667	4101.562	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8870	2700	0		
1226	Spectrogram 1	1	2737.354666667	2737.642666667	4453.125	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8872	2700	0		
1227	Spectrogram 1	1	2737.824000000	2738.314666667	4242.188	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8873	2700	0		
1228	Spectrogram 1	1	2738.389333333	2739.136000000	4101.562	5015.625	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8875	2700	0		
1229	Spectrogram 1	1	2740.053333333	2740.629333333	4078.125	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8885	2700	0		
1230	Spectrogram 1	1	2740.768000000	2741.248000000	4218.750	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8888	2700	0		
1231	Spectrogram 1	1	2741.642666667	2742.058666667	4101.562	5085.938	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8895	2700	0		
1232	Spectrogram 1	1	2742.634666667	2742.954666667	4289.062	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8899	2700	0		
1233	Spectrogram 1	1	2743.178666667	2743.669333333	4265.625	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8902	2700	0		
1234	Spectrogram 1	1	2743.829333333	2743.968000000	4148.438	4992.188	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8905	2700	0		
1235	Spectrogram 1	1	2744.064000000	2744.437333333	4125.000	5109.375	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8908	2700	0		
1236	Spectrogram 1	1	2744.640000000	2745.088000000	4242.188	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8911	2700	0		
1237	Spectrogram 1	1	2745.162666667	2745.408000000	4078.125	5015.625	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8914	2700	0		
1238	Spectrogram 1	1	2745.600000000	2746.250666667	4218.750	4921.875	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8915	2700	0		
1239	Spectrogram 1	1	2746.410666667	2746.869333333	4148.438	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8920	2700	0		
1240	Spectrogram 1	1	2747.061333333	2747.413333333	4265.625	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8923	2700	0		
1241	Spectrogram 1	1	2747.584000000	2748.202666667	4289.062	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8926	2700	0		
1242	Spectrogram 1	1	2748.266666667	2748.682666667	4148.438	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8929	2700	0		
1243	Spectrogram 1	1	2748.778666667	2749.045333333	4218.750	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8932	2700	0		
1244	Spectrogram 1	1	2749.120000000	2749.429333333	4265.625	4875.000	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8934	2700	0		
1245	Spectrogram 1	1	2749.653333333	2749.952000000	4031.250	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8937	2700	0		
1246	Spectrogram 1	1	2750.144000000	2750.357333333	4265.625	4804.688	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8942	2700	0		
1247	Spectrogram 1	1	2750.378666667	2750.730666667	4453.125	4921.875	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8944	2700	0		
1248	Spectrogram 1	1	2750.805333333	2751.136000000	3914.062	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8948	2700	0		
1249	Spectrogram 1	1	2751.434666667	2751.765333333	4218.750	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8951	2700	0		
1250	Spectrogram 1	1	2751.914666667	2752.106666667	4453.125	4828.125	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8956	2700	0		
1251	Spectrogram 1	1	2752.565333333	2753.024000000	3796.875	5109.375	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8961	2700	0		
1252	Spectrogram 1	1	2753.504000000	2753.973333333	4218.750	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8966	2700	0		
1253	Spectrogram 1	1	2754.048000000	2754.666666667	4125.000	4945.312	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8970	2700	0		
1254	Spectrogram 1	1	2754.858666667	2755.200000000	4289.062	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8976	2700	0		
1255	Spectrogram 1	1	2755.338666667	2755.616000000	3890.625	4828.125	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8980	2700	0		
1256	Spectrogram 1	1	2755.797333333	2756.064000000	4171.875	4992.188	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8982	2700	0		
1257	Spectrogram 1	1	2756.341333333	2756.512000000	4476.562	4781.250	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8985	2700	0		
1258	Spectrogram 1	1	2756.597333333	2757.216000000	3539.062	4898.438	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8988	2700	0		
1259	Spectrogram 1	1	2757.962666667	2758.517333333	4218.750	4875.000	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	8996	2700	0		
1260	Spectrogram 1	1	2758.730666667	2759.029333333	3468.750	4968.750	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	9000	2700	0		
1261	Spectrogram 1	1	2759.242666667	2759.808000000	4148.438	4992.188	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	9003	2700	0		
1262	Spectrogram 1	1	2761.077333333	2761.333333333	3984.375	4710.938	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9008	2760	0		
1263	Spectrogram 1	1	2762.485333333	2762.592000000	4007.812	4593.750	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9010	2760	0		
1264	Spectrogram 1	1	2763.114666667	2763.424000000	3984.375	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9013	2760	0		
1265	Spectrogram 1	1	2764.618666667	2765.173333333	3960.938	4523.438	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9016	2760	0		
1267	Spectrogram 1	1	2766.570666667	2767.018666667	3984.375	4687.500	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9021	2760	0		
1268	Spectrogram 1	1	2768.256000000	2768.394666667	4007.812	4593.750	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9026	2760	0		
1269	Spectrogram 1	1	2768.917333333	2769.120000000	3984.375	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9029	2760	0		
1270	Spectrogram 1	1	2769.621333333	2769.973333333	4007.812	4664.062	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9030	2760	0		
1271	Spectrogram 1	1	2770.976000000	2771.445333333	3960.938	4734.375	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9032	2760	0		
1273	Spectrogram 1	1	2772.949333333	2773.184000000	3984.375	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9036	2760	0		
1274	Spectrogram 1	1	2774.538666667	2775.082666667	4007.812	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9039	2760	0		
1275	Spectrogram 1	1	2776.096000000	2776.320000000	3984.375	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9043	2760	0		
1276	Spectrogram 1	1	2776.853333333	2776.970666667	4007.812	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9045	2760	0		
1277	Spectrogram 1	1	2778.410666667	2778.762666667	3984.375	4734.375	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9052	2760	0		
1279	Spectrogram 1	1	2779.840000000	2780.256000000	4007.812	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9054	2760	0		
1280	Spectrogram 1	1	2782.176000000	2782.304000000	4007.812	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9059	2760	0		
1281	Spectrogram 1	1	2783.914666667	2784.053333333	4007.812	4781.250	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9062	2760	0		
1283	Spectrogram 1	1	2785.610666667	2786.026666667	3984.375	4828.125	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9067	2760	0		
1284	Spectrogram 1	1	2787.093333333	2787.338666667	3937.500	4804.688	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9070	2760	0		
1285	Spectrogram 1	1	2789.024000000	2789.141333333	4007.812	4804.688	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9073	2760	0		
1286	Spectrogram 1	1	2790.325333333	2790.645333333	3960.938	4804.688	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9076	2760	0		
1287	Spectrogram 1	1	2791.616000000	2791.946666667	3960.938	4851.562	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9077	2760	0		
1289	Spectrogram 1	1	2793.632000000	2793.770666667	3960.938	4781.250	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9081	2760	0		
1290	Spectrogram 1	1	2795.072000000	2795.328000000	3984.375	4781.250	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9085	2760	0		
1291	Spectrogram 1	1	2796.384000000	2796.597333333	3984.375	4828.125	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9089	2760	0		
1292	Spectrogram 1	1	2798.080000000	2798.506666667	3984.375	4851.562	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9092	2760	0		
1293	Spectrogram 1	1	2799.360000000	2799.840000000	3984.375	4875.000	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9094	2760	0		
1295	Spectrogram 1	1	2800.650666667	2800.832000000	3984.375	4828.125	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9099	2760	0		
1296	Spectrogram 1	1	2801.781333333	2802.272000000	3937.500	4757.812	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9101	2760	0		
1297	Spectrogram 1	1	2803.541333333	2803.797333333	3960.938	4851.562	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9104	2760	0		
1298	Spectrogram 1	1	2805.536000000	2805.920000000	3960.938	4781.250	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9108	2760	0		
1299	Spectrogram 1	1	2806.826666667	2807.285333333	3960.938	4804.688	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9109	2760	0		
1300	Spectrogram 1	1	2808.202666667	2808.576000000	3960.938	4828.125	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9112	2760	0		
1301	Spectrogram 1	1	2809.536000000	2809.845333333	3960.938	4828.125	SMA03294_20210325_193000.wav	Leptodactylus_fuscus	9114	2760	0		
