Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	review	type	Reason	offset
626	Spectrogram 1	1	3372.800000000	3375.199000000	12.800	3000.000	SMA03294_20210328_183000.wav	Leptodactylus_fuscus	880	0			3360
627	Spectrogram 1	1	3371.600000000	3373.599000000	11.600	3000.000	SMA03294_20210328_183000.wav	Leptodactylus_fuscus	879	0			3360
629	Spectrogram 1	1	3397.200000000	3399.199000000	37.200	3000.000	SMA03294_20210328_183000.wav	Leptodactylus_fuscus	884	0			3360
630	Spectrogram 1	1	3376.800000000	3378.799000000	16.800	3000.000	SMA03294_20210328_183000.wav	Leptodactylus_fuscus	882	0			3360
635	Spectrogram 1	1	3406.400000000	3408.399000000	46.400	3000.000	SMA03294_20210328_183000.wav	Leptodactylus_fuscus	886	0			3360
636	Spectrogram 1	1	3422.400000000	3424.399000000	2.400	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	871	0			3420
637	Spectrogram 1	1	3431.200000000	3433.199000000	11.200	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	872	0			3420
638	Spectrogram 1	1	3435.600000000	3437.599000000	15.600	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	873	0			3420
639	Spectrogram 1	1	3436.400000000	3439.599000000	16.400	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	874	0			3420
640	Spectrogram 1	1	3438.400000000	3440.399000000	18.400	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	875	0			3420
641	Spectrogram 1	1	3465.600000000	3467.599000000	45.600	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	876	0			3420
642	Spectrogram 1	1	3478.000000000	3479.999000000	58.000	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	878	0			3420
643	Spectrogram 1	1	3466.800000000	3469.599000000	46.800	3000.000	SMA03294_20210603_182000.wav	Leptodactylus_fuscus	877	0			3420
644	Spectrogram 1	1	3516.800000000	3519.999000000	36.800	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	109	0			3480
645	Spectrogram 1	1	3518.800000000	3520.799000000	38.800	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	110	0			3480
646	Spectrogram 1	1	3520.800000000	3523.599000000	40.800	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	111	0			3480
647	Spectrogram 1	1	3487.200000000	3490.399000000	7.200	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	102	0			3480
648	Spectrogram 1	1	3513.200000000	3517.599000000	33.200	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	108	0			3480
649	Spectrogram 1	1	3507.200000000	3509.199000000	27.200	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	107	0			3480
650	Spectrogram 1	1	3497.600000000	3499.599000000	17.600	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	106	0			3480
651	Spectrogram 1	1	3481.600000000	3483.999000000	1.600	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	101	0			3480
652	Spectrogram 1	1	3481.600000000	3483.999000000	1.600	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	492	0			3480
653	Spectrogram 1	1	3492.400000000	3494.399000000	12.400	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	495	0			3480
654	Spectrogram 1	1	3494.800000000	3496.799000000	14.800	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	496	0			3480
655	Spectrogram 1	1	3495.600000000	3497.599000000	15.600	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	497	0			3480
656	Spectrogram 1	1	3497.200000000	3499.199000000	17.200	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	498	0			3480
657	Spectrogram 1	1	3507.200000000	3509.599000000	27.200	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	499	0			3480
658	Spectrogram 1	1	3508.400000000	3510.399000000	28.400	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	500	0			3480
659	Spectrogram 1	1	3512.400000000	3514.799000000	32.400	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	501	0			3480
660	Spectrogram 1	1	3516.400000000	3519.199000000	36.400	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	502	0			3480
661	Spectrogram 1	1	3519.200000000	3522.399000000	39.200	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	503	0			3480
662	Spectrogram 1	1	3488.800000000	3490.799000000	8.800	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	494	0			3480
663	Spectrogram 1	1	3488.000000000	3489.999000000	8.000	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	493	0			3480
664	Spectrogram 1	1	3532.400000000	3534.399000000	52.400	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	504	0			3480
665	Spectrogram 1	1	3495.600000000	3497.999000000	15.600	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	105	0			3480
666	Spectrogram 1	1	3490.000000000	3491.999000000	10.000	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	104	0			3480
667	Spectrogram 1	1	3489.200000000	3491.199000000	9.200	2500.000	SMA03294_20210603_193000.wav	Boana_platanera	103	0			3480
668	Spectrogram 1	1	3534.000000000	3535.999000000	54.000	7200.000	SMA03294_20210603_193000.wav	Dendropsophus_microcephalus	505	0			3480
669	Spectrogram 1	1	3556.000000000	3559.199000000	16.000	1000.000	SMA03294_20210604_071000.wav	Patagioenas_cayennensis	1256	0			3540
670	Spectrogram 1	1	3559.600000000	3563.999000000	19.600	1000.000	SMA03294_20210604_071000.wav	Patagioenas_cayennensis	1257	0			3540
671	Spectrogram 1	1	3562.800000000	3567.599000000	22.800	1000.000	SMA03294_20210604_071000.wav	Patagioenas_cayennensis	1258	0			3540
672	Spectrogram 1	1	3578.800000000	3591.999000000	38.800	1000.000	SMA03294_20210604_071000.wav	Patagioenas_cayennensis	1259	0			3540
673	Spectrogram 1	1	3546.800000000	3548.799000000	6.800	1000.000	SMA03294_20210604_071000.wav	Patagioenas_cayennensis	1255	0			3540
674	Spectrogram 1	1	3541.600000000	3543.599000000	1.600	1000.000	SMA03294_20210604_071000.wav	Patagioenas_cayennensis	1254	0			3540
47	Spectrogram 1	1	416.400000000	418.399000000	56.400	3000.000	SMA03126_20210611_175000.wav	Leptodactylus_fuscus	974	0			360
48	Spectrogram 1	1	360.800000000	363.599000000	0.800	3000.000	SMA03126_20210611_175000.wav	Leptodactylus_fuscus	972	0			360
49	Spectrogram 1	1	371.200000000	373.199000000	11.200	3000.000	SMA03126_20210611_175000.wav	Leptodactylus_fuscus	973	0			360
675	Spectrogram 1	1	3656.000000000	3657.999000000	56.000	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	869	0			3600
676	Spectrogram 1	1	3621.200000000	3623.599000000	21.200	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	865	0			3600
677	Spectrogram 1	1	3621.600000000	3623.599000000	21.600	7200.000	SMA03294_20210607_181000.wav	Dendropsophus_microcephalus	453	0			3600
678	Spectrogram 1	1	3656.800000000	3659.999000000	56.800	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	870	0			3600
680	Spectrogram 1	1	3648.800000000	3652.399000000	48.800	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	867	0			3600
681	Spectrogram 1	1	3624.400000000	3626.799000000	24.400	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	866	0			3600
682	Spectrogram 1	1	3602.400000000	3604.399000000	2.400	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	862	0			3600
683	Spectrogram 1	1	3620.000000000	3622.399000000	20.000	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	864	0			3600
684	Spectrogram 1	1	3605.600000000	3607.599000000	5.600	3000.000	SMA03294_20210607_181000.wav	Leptodactylus_fuscus	863	0			3600
685	Spectrogram 1	1	3687.200000000	3689.199000000	27.200	7200.000	SMA03297_20210603_193000.wav	Dendropsophus_microcephalus	509	0			3660
686	Spectrogram 1	1	3694.400000000	3696.799000000	34.400	7200.000	SMA03297_20210603_193000.wav	Dendropsophus_microcephalus	510	0			3660
687	Spectrogram 1	1	3752.800000000	3755.599000000	32.800	7200.000	SMA03297_20210603_200000.wav	Dendropsophus_microcephalus	491	0			3720
688	Spectrogram 1	1	3750.800000000	3752.799000000	30.800	7200.000	SMA03297_20210603_200000.wav	Dendropsophus_microcephalus	489	0			3720
689	Spectrogram 1	1	3751.600000000	3753.999000000	31.600	7200.000	SMA03297_20210603_200000.wav	Dendropsophus_microcephalus	490	0			3720
690	Spectrogram 1	1	3817.200000000	3819.199000000	37.200	3100.000	SMA03297_20210605_061000.wav	Dendroplex_picus	375	0			3780
691	Spectrogram 1	1	3780.400000000	3782.399000000	0.400	3100.000	SMA03297_20210605_061000.wav	Dendroplex_picus	371	0			3780
692	Spectrogram 1	1	3781.200000000	3783.199000000	1.200	1000.000	SMA03297_20210605_061000.wav	Patagioenas_cayennensis	1251	0			3780
693	Spectrogram 1	1	3818.800000000	3820.799000000	38.800	3100.000	SMA03297_20210605_061000.wav	Dendroplex_picus	376	0			3780
694	Spectrogram 1	1	3815.600000000	3817.599000000	35.600	3100.000	SMA03297_20210605_061000.wav	Dendroplex_picus	374	0			3780
695	Spectrogram 1	1	3791.200000000	3793.199000000	11.200	3100.000	SMA03297_20210605_061000.wav	Dendroplex_picus	372	0			3780
696	Spectrogram 1	1	3805.600000000	3807.999000000	25.600	1000.000	SMA03297_20210605_061000.wav	Patagioenas_cayennensis	1253	0			3780
697	Spectrogram 1	1	3829.600000000	3833.199000000	49.600	3100.000	SMA03297_20210605_061000.wav	Dendroplex_picus	377	0			3780
698	Spectrogram 1	1	3803.600000000	3805.999000000	23.600	1000.000	SMA03297_20210605_061000.wav	Patagioenas_cayennensis	1252	0			3780
699	Spectrogram 1	1	3809.600000000	3811.599000000	29.600	3100.000	SMA03297_20210605_061000.wav	Dendroplex_picus	373	0			3780
700	Spectrogram 1	1	3894.000000000	3896.799000000	54.000	1000.000	SMA03297_20210605_073000.wav	Patagioenas_cayennensis	1250	0			3840
702	Spectrogram 1	1	3864.400000000	3866.399000000	24.400	1000.000	SMA03297_20210605_073000.wav	Patagioenas_cayennensis	1248	0			3840
703	Spectrogram 1	1	3862.800000000	3865.599000000	22.800	1000.000	SMA03297_20210605_073000.wav	Patagioenas_cayennensis	1247	0			3840
704	Spectrogram 1	1	3854.000000000	3856.799000000	14.000	1000.000	SMA03297_20210605_073000.wav	Patagioenas_cayennensis	1246	0			3840
705	Spectrogram 1	1	3946.400000000	3948.799000000	46.400	7200.000	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	452	0			3900
706	Spectrogram 1	1	3939.600000000	3941.599000000	39.600	7200.000	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	451	0			3900
707	Spectrogram 1	1	3912.000000000	3913.999000000	12.000	7200.000	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	450	0			3900
708	Spectrogram 1	1	3908.800000000	3910.799000000	8.800	7200.000	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	449	0			3900
709	Spectrogram 1	1	3904.400000000	3906.399000000	4.400	7200.000	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	448	0			3900
710	Spectrogram 1	1	3900.000000000	3901.999000000	0.000	7200.000	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	447	0			3900
711	Spectrogram 1	1	3978.000000000	3979.999000000	18.000	3000.000	SMA03320_20210319_171000.wav	Leptodactylus_fuscus	946	0			3960
712	Spectrogram 1	1	4014.400000000	4016.799000000	54.400	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1245	0			3960
713	Spectrogram 1	1	4006.800000000	4008.799000000	46.800	3000.000	SMA03320_20210319_171000.wav	Leptodactylus_fuscus	947	0			3960
714	Spectrogram 1	1	3973.600000000	3975.599000000	13.600	3000.000	SMA03320_20210319_171000.wav	Leptodactylus_fuscus	945	0			3960
715	Spectrogram 1	1	4010.000000000	4011.999000000	50.000	3000.000	SMA03320_20210319_171000.wav	Leptodactylus_fuscus	948	0			3960
716	Spectrogram 1	1	4005.200000000	4007.199000000	45.200	3100.000	SMA03320_20210319_171000.wav	Dendroplex_picus	424	0			3960
718	Spectrogram 1	1	4001.200000000	4004.399000000	41.200	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1242	0			3960
720	Spectrogram 1	1	3997.600000000	3999.599000000	37.600	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1240	0			3960
721	Spectrogram 1	1	4013.200000000	4015.199000000	53.200	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1244	0			3960
722	Spectrogram 1	1	3994.800000000	3997.199000000	34.800	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1238	0			3960
723	Spectrogram 1	1	3963.200000000	3965.599000000	3.200	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1230	0			3960
724	Spectrogram 1	1	3968.800000000	3971.599000000	8.800	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1231	0			3960
725	Spectrogram 1	1	3993.600000000	3995.599000000	33.600	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1237	0			3960
726	Spectrogram 1	1	3978.400000000	3981.199000000	18.400	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1236	0			3960
727	Spectrogram 1	1	3970.800000000	3973.599000000	10.800	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1232	0			3960
728	Spectrogram 1	1	3973.200000000	3975.199000000	13.200	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1233	0			3960
729	Spectrogram 1	1	3976.400000000	3978.399000000	16.400	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1235	0			3960
730	Spectrogram 1	1	3996.000000000	3998.399000000	36.000	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1239	0			3960
731	Spectrogram 1	1	3975.200000000	3977.199000000	15.200	1000.000	SMA03320_20210319_171000.wav	Patagioenas_cayennensis	1234	0			3960
732	Spectrogram 1	1	4066.000000000	4067.999000000	46.000	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	608	0			4020
733	Spectrogram 1	1	4057.200000000	4059.199000000	37.200	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	605	0			4020
734	Spectrogram 1	1	4066.000000000	4068.799000000	46.000	3000.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	944	0			4020
735	Spectrogram 1	1	4068.400000000	4070.799000000	48.400	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	611	0			4020
736	Spectrogram 1	1	4070.000000000	4073.199000000	50.000	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	612	0			4020
738	Spectrogram 1	1	4051.600000000	4053.599000000	31.600	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	603	0			4020
741	Spectrogram 1	1	4059.200000000	4061.199000000	39.200	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	606	0			4020
742	Spectrogram 1	1	4060.400000000	4062.399000000	40.400	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	607	0			4020
743	Spectrogram 1	1	4076.400000000	4079.999000000	56.400	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	613	0			4020
744	Spectrogram 1	1	4066.800000000	4068.799000000	46.800	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	609	0			4020
745	Spectrogram 1	1	4030.800000000	4032.799000000	10.800	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	597	0			4020
747	Spectrogram 1	1	4046.800000000	4048.799000000	26.800	3000.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	943	0			4020
748	Spectrogram 1	1	4032.000000000	4034.399000000	12.000	7200.000	SMA03320_20210319_183000.wav	Dendropsophus_microcephalus	446	0			4020
749	Spectrogram 1	1	4021.600000000	4023.999000000	1.600	3000.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	940	0			4020
750	Spectrogram 1	1	4027.200000000	4029.199000000	7.200	3000.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	942	0			4020
751	Spectrogram 1	1	4022.800000000	4025.199000000	2.800	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	594	0			4020
752	Spectrogram 1	1	4026.400000000	4028.399000000	6.400	3000.000	SMA03320_20210319_183000.wav	Leptodactylus_fuscus	941	0			4020
753	Spectrogram 1	1	4024.000000000	4026.799000000	4.000	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	595	0			4020
754	Spectrogram 1	1	4048.800000000	4050.799000000	28.800	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	601	0			4020
755	Spectrogram 1	1	4046.000000000	4048.399000000	26.000	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	600	0			4020
756	Spectrogram 1	1	4043.600000000	4046.399000000	23.600	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	599	0			4020
757	Spectrogram 1	1	4026.000000000	4028.399000000	6.000	3500.000	SMA03320_20210319_183000.wav	Leptodactylus_fragilis	596	0			4020
758	Spectrogram 1	1	4114.400000000	4116.399000000	34.400	1000.000	SMA03320_20210320_064000.wav	Patagioenas_cayennensis	1299	0			4080
759	Spectrogram 1	1	4081.200000000	4083.199000000	1.200	1300.000	SMA03320_20210320_064000.wav	Alouatta_sp	1180	0			4080
760	Spectrogram 1	1	4134.800000000	4137.999000000	54.800	1300.000	SMA03320_20210320_064000.wav	Alouatta_sp	1182	0			4080
761	Spectrogram 1	1	4125.200000000	4127.599000000	45.200	1300.000	SMA03320_20210320_064000.wav	Alouatta_sp	1181	0			4080
762	Spectrogram 1	1	4105.600000000	4107.999000000	25.600	1000.000	SMA03320_20210320_064000.wav	Patagioenas_cayennensis	1298	0			4080
763	Spectrogram 1	1	4134.400000000	4136.399000000	54.400	1000.000	SMA03320_20210320_064000.wav	Patagioenas_cayennensis	1300	0			4080
764	Spectrogram 1	1	4160.400000000	4162.399000000	20.400	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	838	0			4140
765	Spectrogram 1	1	4174.000000000	4175.999000000	34.000	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	839	0			4140
766	Spectrogram 1	1	4145.600000000	4147.599000000	5.600	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	833	0			4140
767	Spectrogram 1	1	4154.000000000	4155.999000000	14.000	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	835	0			4140
768	Spectrogram 1	1	4149.600000000	4151.599000000	9.600	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	834	0			4140
769	Spectrogram 1	1	4192.000000000	4193.999000000	52.000	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	844	0			4140
770	Spectrogram 1	1	4190.800000000	4193.199000000	50.800	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	843	0			4140
771	Spectrogram 1	1	4189.600000000	4191.599000000	49.600	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	842	0			4140
772	Spectrogram 1	1	4183.600000000	4185.599000000	43.600	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	841	0			4140
773	Spectrogram 1	1	4140.800000000	4142.799000000	0.800	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	831	0			4140
774	Spectrogram 1	1	4141.600000000	4143.599000000	1.600	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	832	0			4140
775	Spectrogram 1	1	4156.800000000	4158.799000000	16.800	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	837	0			4140
776	Spectrogram 1	1	4155.200000000	4157.999000000	15.200	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	836	0			4140
777	Spectrogram 1	1	4176.400000000	4179.199000000	36.400	3500.000	SMA03320_20210325_171000.wav	Leptodactylus_fragilis	840	0			4140
50	Spectrogram 1	1	456.000000000	458.399000000	36.000	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1136	0			420
51	Spectrogram 1	1	463.600000000	465.599000000	43.600	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1138	0			420
52	Spectrogram 1	1	472.400000000	474.399000000	52.400	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1140	0			420
53	Spectrogram 1	1	454.400000000	456.799000000	34.400	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1135	0			420
54	Spectrogram 1	1	440.400000000	442.399000000	20.400	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1134	0			420
55	Spectrogram 1	1	435.600000000	437.599000000	15.600	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1133	0			420
56	Spectrogram 1	1	434.800000000	436.799000000	14.800	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1132	0			420
57	Spectrogram 1	1	434.000000000	435.999000000	14.000	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1131	0			420
58	Spectrogram 1	1	430.400000000	432.399000000	10.400	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1130	0			420
59	Spectrogram 1	1	429.200000000	431.599000000	9.200	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1129	0			420
60	Spectrogram 1	1	462.000000000	463.999000000	42.000	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1137	0			420
61	Spectrogram 1	1	421.200000000	423.199000000	1.200	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	0	0			420
62	Spectrogram 1	1	468.400000000	470.399000000	48.400	3000.000	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	1139	0			420
63	Spectrogram 1	1	445.200000000	447.599000000	25.200	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	6	0			420
64	Spectrogram 1	1	455.200000000	457.599000000	35.200	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	8	0			420
65	Spectrogram 1	1	466.000000000	467.999000000	46.000	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	9	0			420
66	Spectrogram 1	1	437.200000000	439.999000000	17.200	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	5	0			420
67	Spectrogram 1	1	432.800000000	434.799000000	12.800	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	4	0			420
68	Spectrogram 1	1	429.600000000	431.599000000	9.600	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	3	0			420
69	Spectrogram 1	1	428.800000000	430.799000000	8.800	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	2	0			420
70	Spectrogram 1	1	422.000000000	423.999000000	2.000	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	1	0			420
71	Spectrogram 1	1	466.800000000	468.799000000	46.800	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	10	0			420
72	Spectrogram 1	1	469.200000000	472.399000000	49.200	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	12	0			420
73	Spectrogram 1	1	472.000000000	473.999000000	52.000	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	13	0			420
74	Spectrogram 1	1	475.200000000	477.199000000	55.200	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	14	0			420
75	Spectrogram 1	1	467.600000000	469.599000000	47.600	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	11	0			420
76	Spectrogram 1	1	449.200000000	451.199000000	29.200	2500.000	SMA03126_20210611_200000.wav	Boana_platanera	7	0			420
779	Spectrogram 1	1	4223.200000000	4225.199000000	23.200	3000.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	936	0			4200
780	Spectrogram 1	1	4235.200000000	4237.599000000	35.200	3000.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	937	0			4200
781	Spectrogram 1	1	4241.600000000	4246.399000000	41.600	3000.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	938	0			4200
782	Spectrogram 1	1	4255.600000000	4257.599000000	55.600	3000.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	939	0			4200
783	Spectrogram 1	1	4210.400000000	4212.399000000	10.400	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	667	0			4200
784	Spectrogram 1	1	4218.400000000	4220.399000000	18.400	3000.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	934	0			4200
785	Spectrogram 1	1	4220.400000000	4222.399000000	20.400	3000.000	SMA03320_20210325_191000.wav	Leptodactylus_fuscus	935	0			4200
786	Spectrogram 1	1	4252.400000000	4254.399000000	52.400	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	676	0			4200
787	Spectrogram 1	1	4251.200000000	4253.199000000	51.200	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	675	0			4200
788	Spectrogram 1	1	4240.000000000	4242.399000000	40.000	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	671	0			4200
789	Spectrogram 1	1	4242.800000000	4244.799000000	42.800	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	673	0			4200
790	Spectrogram 1	1	4200.400000000	4202.399000000	0.400	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	663	0			4200
791	Spectrogram 1	1	4201.200000000	4205.599000000	1.200	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	664	0			4200
792	Spectrogram 1	1	4228.000000000	4229.999000000	28.000	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	669	0			4200
793	Spectrogram 1	1	4249.200000000	4251.199000000	49.200	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	674	0			4200
794	Spectrogram 1	1	4205.600000000	4207.599000000	5.600	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	665	0			4200
795	Spectrogram 1	1	4230.800000000	4233.199000000	30.800	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	670	0			4200
797	Spectrogram 1	1	4217.600000000	4219.599000000	17.600	3500.000	SMA03320_20210325_191000.wav	Leptodactylus_fragilis	668	0			4200
798	Spectrogram 1	1	4294.800000000	4297.199000000	34.800	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	816	0			4260
799	Spectrogram 1	1	4296.000000000	4297.999000000	36.000	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	817	0			4260
800	Spectrogram 1	1	4296.800000000	4298.799000000	36.800	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	818	0			4260
801	Spectrogram 1	1	4297.600000000	4299.599000000	37.600	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	819	0			4260
802	Spectrogram 1	1	4298.400000000	4300.399000000	38.400	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	820	0			4260
803	Spectrogram 1	1	4299.600000000	4301.999000000	39.600	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	821	0			4260
804	Spectrogram 1	1	4308.400000000	4310.799000000	48.400	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	823	0			4260
805	Spectrogram 1	1	4309.600000000	4311.599000000	49.600	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	824	0			4260
806	Spectrogram 1	1	4293.600000000	4295.599000000	33.600	3500.000	SMA03320_20210327_193000.wav	Leptodactylus_fragilis	815	0			4260
